epic,apogee,gaia_source,camp,ra,dec,glat,glon,ev,teff,teff_err,logg,logg_err,meh,meh_err,feh,feh_err,alpham,alpham_err,alpha_flags,vmag,vmag_err,jmag,kmag,jk,j_k_err,numax,numax_err,dnu,dnu_err,fdnu,fdnu_err,fdnu_flags,kappa_m,kappa_m_err,mass,mass_err,kappa_r,kappa_r_err,radius,radius_err,para,para_err,ecc,ecc_err,ang_mom,ang_mom_err,tot_energy,tot_energy_err,gaia_binary_flag
248831318,2M10575889+1126183,3871489194266882560,14,164.495385,11.438435,59.09,237.9,RGB,4663,7.6,2.58,0.023,-0.13,0.0063,-0.137,0.0075,0.064,0.0055,1,11.41,0.809,9.62,8.95,0.68,0.033,50.07,0.747,5.43,0.025,1.029,0.0005,0,1.66,0.08,1.2,0.064,10.09,0.177,9.06,0.159,0.92,0.017,0.055,0.0003,-1.981,0.002,-1.254,0.0008,0
201710509,2M11271817+0349002,3812730296446292480,1,171.825737,3.816738,59.23,258.51,RGB,4809,10.6,2.94,0.029,-0.393,0.0079,-0.4,0.0091,0.175,0.0079,2,11.77,0.729,10.18,9.58,0.6,0.029,113.36,1.03,10.79,0.122,1.023,0.0018,0,1.23,0.065,0.94,0.072,5.78,0.141,5.27,0.129,1.16,0.021,0.505,0.0003,-1.434,0.0134,-1.274,0.0015,0
212320660,2M13432629-1655441,6295273757774782464,6,205.859564,-16.92893,44.17,320.39,RGB,4625,7.0,2.61,0.02,0.106,0.0057,0.1,0.0071,0.03,0.0046,1,11.16,0.76,9.22,8.48,0.73,0.032,59.62,0.899,6.12,0.081,1.025,0.0005,0,1.73,0.12,1.24,0.118,9.45,0.288,8.45,0.258,1.31,0.022,0.107,0.0004,-1.628,0.0068,-1.361,0.0017,0
204702324,2M16551387-2114027,4127131935570007040,11,253.807827,-21.234087,13.75,359.95,RGB,4616,7.0,2.67,0.021,0.042,0.0059,0.036,0.0072,0.025,0.0048,1,11.31,1.099,9.06,8.22,0.84,0.044,59.83,0.685,6.3,0.089,1.028,0.0005,0,1.56,0.103,1.12,0.107,8.96,0.273,8.01,0.244,1.6,0.018,0.232,0.0002,-1.363,0.0065,-1.44,0.0017,0
247393943,2M05021186+2120502,3409163143406932992,13,75.549435,21.347286,-12.38,180.85,RGB,4592,7.5,2.15,0.024,-0.307,0.0068,-0.311,0.008,0.064,0.0062,1,11.05,0.736,8.82,7.99,0.83,0.031,17.8,0.834,2.52,0.008,1.035,0.0025,0,1.59,0.224,1.13,0.16,16.58,0.784,14.78,0.699,0.96,0.02,0.114,0.0006,-2.267,0.006,-1.19,0.0014,0
201713289,2M11290300+0351552,3812552106842984960,1,172.262534,3.865341,59.54,259.12,RGB,4671,10.5,2.73,0.027,-0.027,0.0082,-0.036,0.01,0.03,0.0069,1,13.19,0.899,11.11,10.33,0.78,0.032,66.13,1.287,6.84,0.129,1.026,0.001,0,1.51,0.144,1.1,0.146,8.39,0.356,7.55,0.32,0.58,0.019,0.121,0.0022,-1.661,0.0081,-1.328,0.0012,0
223183765,2M17510013-2623057,4066909415977543168,11,267.750574,-26.384924,0.3,2.8,RC,4645,7.0,2.47,0.02,0.181,0.0055,0.166,0.0069,-0.019,0.0044,1,11.37,0.793,9.14,8.31,0.83,0.033,32.28,0.495,4.05,0.161,0.999,0.0014,0,1.43,0.237,1.03,0.264,11.68,0.946,10.48,0.848,1.01,0.023,0.064,0.0008,-1.663,0.007,-1.36,0.0023,0
212336755,2M13373420-1628558,3603903214078775296,6,204.392513,-16.482191,44.98,318.66,RC,4863,9.4,2.35,0.026,-0.393,0.0068,-0.395,0.0077,0.198,0.0069,2,11.23,0.801,9.53,8.89,0.64,0.033,28.29,1.365,4.02,0.041,0.993,0.0059,0,1.0,0.15,0.77,0.122,10.42,0.546,9.56,0.501,0.89,0.019,0.358,0.002,-1.064,0.0192,-1.471,0.0029,0
206166172,2M22101948-1024027,2614051064966374912,3,332.581181,-10.400776,-48.6,48.86,RGB,4645,7.1,2.66,0.021,0.078,0.0058,0.066,0.0071,0.014,0.0047,1,10.36,0.815,8.51,7.81,0.7,0.037,57.68,0.764,6.19,0.046,1.024,0.0007,0,1.5,0.074,1.08,0.067,8.94,0.178,8.02,0.16,1.77,0.026,0.093,0.0003,-1.811,0.0041,-1.305,0.0011,0
251612938,2M13270051-0100012,3638740277932072960,17,201.752126,-1.00034,60.6,321.28,RC,4899,9.6,2.51,0.026,-0.362,0.0067,-0.375,0.0076,0.098,0.0068,1,10.43,0.73,8.73,8.09,0.64,0.033,31.55,0.452,4.02,0.027,0.997,0.0002,0,1.39,0.07,1.08,0.065,11.62,0.228,10.7,0.211,1.16,0.021,0.107,0.0003,-1.608,0.0074,-1.363,0.0018,0
211337431,2M08523764+1035062,598596124689583360,5,133.156837,10.585076,31.68,217.15,RGB,4307,5.9,2.01,0.022,-0.082,0.0065,-0.09,0.008,0.1,0.005,1,10.14,0.741,7.94,7.13,0.82,0.034,12.1,0.439,1.6,0.008,1.02,0.0038,0,3.13,0.347,2.02,0.229,28.22,1.062,24.37,0.917,1.21,0.018,0.181,0.0004,-2.05,0.0008,-1.229,0.0003,0
211661092,2M08403097+1523113,657680611096005248,16,130.129074,15.386484,30.94,210.61,RC,4920,10.1,2.47,0.027,-0.477,0.007,-0.496,0.0078,0.265,0.0074,2,10.2,0.779,8.72,8.16,0.55,0.035,28.0,0.821,3.76,0.131,0.997,0.0037,0,1.26,0.207,0.99,0.235,11.76,0.889,10.85,0.821,1.28,0.021,0.282,0.0003,-1.875,0.0053,-1.251,0.0008,0
247368940,2M05030765+2108398,3409109301697121280,13,75.781911,21.144402,-12.32,181.15,RC,4831,8.6,2.49,0.023,-0.092,0.006,-0.097,0.0071,0.016,0.0056,1,11.13,0.728,8.91,8.09,0.82,0.031,40.46,0.544,4.45,0.116,0.995,0.0011,0,1.93,0.215,1.47,0.25,12.11,0.651,11.07,0.596,1.18,0.025,0.113,0.0006,-1.992,0.0008,-1.257,0.0002,0
212329105,2M13363783-1641267,3603876168669233152,6,204.157657,-16.69076,44.83,318.28,RC,4488,6.4,2.2,0.02,0.077,0.0059,0.068,0.0073,0.114,0.0046,2,11.27,0.767,9.22,8.45,0.77,0.032,21.94,0.405,2.73,0.075,1.001,0.0007,0,2.17,0.267,1.49,0.271,17.46,1.011,15.39,0.891,0.77,0.025,0.179,0.0007,-1.951,0.0056,-1.247,0.0006,0
248844540,2M10584351+1145504,3871528153915115520,14,164.681328,11.764015,59.43,237.57,RGB,4836,8.8,3.04,0.023,-0.175,0.0062,-0.179,0.0073,0.098,0.0059,1,12.31,0.838,10.66,10.04,0.62,0.032,127.11,0.431,11.6,0.027,1.013,0.0009,0,1.3,0.018,1.0,0.018,5.61,0.032,5.13,0.03,0.96,0.018,0.18,0.0008,-1.931,0.0032,-1.254,0.0014,0
247441053,2M05004562+2143523,3412201265833535488,13,75.1901,21.731199,-12.42,180.33,RC,4845,8.0,2.78,0.019,0.229,0.0053,0.217,0.0064,-0.013,0.0044,1,11.25,0.647,9.23,8.47,0.76,0.027,80.55,0.673,6.79,0.116,0.996,0.0009,0,2.82,0.205,2.16,0.24,10.37,0.365,9.5,0.334,1.13,0.022,0.093,0.0005,-1.908,0.0023,-1.283,0.0004,0
201717672,2M11350455+0356286,3800877458019783168,1,173.76897,3.941301,60.5,261.43,RGB,4836,8.2,3.1,0.021,0.086,0.0056,0.072,0.0067,0.013,0.0049,1,11.7,0.803,10.07,9.45,0.62,0.032,173.22,0.829,13.63,0.143,1.012,0.0008,0,1.73,0.077,1.32,0.09,5.54,0.119,5.07,0.109,1.26,0.034,0.092,0.001,-2.013,0.0026,-1.248,0.0009,0
245994191,2M23242910-0937597,2437769320621718528,12,351.121282,-9.633271,-63.04,69.28,RC,4766,8.1,2.47,0.022,-0.085,0.0061,-0.095,0.0072,0.019,0.0055,1,9.6,0.571,7.89,7.25,0.65,0.028,34.62,1.565,4.42,0.043,0.998,0.0026,0,1.25,0.176,0.94,0.14,10.54,0.519,9.57,0.471,1.72,0.018,0.12,0.0003,-2.004,0.0006,-1.25,0.0002,0
211662852,2M08385011+1524394,657642888399457664,16,129.708813,15.410954,30.58,210.4,RC,5118,10.9,2.8,0.024,-0.201,0.006,-0.205,0.0068,0.003,0.0064,1,10.24,0.65,8.81,8.28,0.53,0.03,71.69,0.702,6.36,0.086,0.992,0.0004,0,2.59,0.159,2.16,0.195,10.54,0.303,9.92,0.286,1.13,0.023,0.15,0.0005,-2.288,0.0064,-1.178,0.0018,0
238241331,2M17301402-1659335,4124507985467366400,11,262.558446,-16.992659,9.33,8.29,RC,4640,6.8,2.48,0.019,0.24,0.0054,0.221,0.0068,-0.031,0.0042,1,11.42,0.831,9.21,8.39,0.82,0.034,39.44,1.032,4.29,0.095,0.997,0.0008,0,2.07,0.245,1.49,0.239,12.7,0.653,11.38,0.585,1.01,0.028,0.137,0.0005,-1.477,0.0124,-1.416,0.004,0
251606772,2M13221301-0109496,3686396719652527616,17,200.554224,-1.16379,60.75,318.83,RC,4855,9.2,2.41,0.025,-0.307,0.0066,-0.316,0.0075,0.061,0.0065,1,10.51,0.885,8.9,8.3,0.6,0.039,26.15,1.245,2.93,0.026,0.998,0.0013,0,2.79,0.411,2.15,0.33,18.12,0.921,16.61,0.844,0.96,0.025,0.17,0.0006,-2.057,0.0013,-1.222,0.0006,0
212322695,2M13393325-1652146,3603646439458466304,6,204.888553,-16.870728,44.48,319.16,RGB,4717,8.3,2.52,0.025,-0.324,0.0067,-0.325,0.0078,0.106,0.0064,1,11.31,0.839,9.52,8.84,0.68,0.035,43.96,1.008,5.14,0.049,1.031,0.001,0,1.39,0.11,1.03,0.094,9.87,0.294,8.92,0.266,0.99,0.023,0.045,0.0005,-1.783,0.0055,-1.312,0.0012,0
240738595,2M17351291-2810554,4060399104637026304,11,263.803816,-28.182064,2.34,359.43,RC,4884,9.0,2.59,0.023,-0.112,0.006,-0.123,0.007,0.018,0.0057,1,11.44,0.905,9.04,8.16,0.88,0.037,44.21,1.26,4.56,0.004,0.993,0.0007,0,2.28,0.195,1.78,0.152,12.6,0.36,11.59,0.331,1.06,0.027,0.061,0.0031,-1.723,0.0071,-1.341,0.0023,0
247472643,2M05042370+2159001,3415225811867179520,13,76.098762,21.983376,-11.59,180.63,RC,4955,10.2,2.42,0.027,-0.433,0.0068,-0.447,0.0076,0.061,0.0072,1,11.43,0.657,9.53,8.82,0.72,0.027,39.61,0.567,4.36,0.05,0.993,0.0003,0,1.97,0.124,1.57,0.132,12.38,0.335,11.46,0.31,0.87,0.023,0.144,0.0008,-2.318,0.0091,-1.175,0.0022,0
226928425,2M17331814-1923518,4121594618907460608,11,263.3256,-19.39773,7.43,6.63,RGB,4776,7.7,2.54,0.02,0.154,0.0055,0.149,0.0067,0.021,0.0046,1,11.45,1.058,8.99,8.1,0.89,0.044,39.51,1.018,4.47,0.086,1.014,0.0015,0,1.77,0.193,1.33,0.192,11.75,0.544,10.68,0.495,1.07,0.024,0.187,0.0012,-1.768,0.004,-1.31,0.0011,0
247555199,2M05054816+2237084,3418278021785191936,13,76.450675,22.619009,-10.95,180.29,RC,4813,8.3,2.57,0.022,0.003,0.0058,-0.004,0.0069,0.119,0.0052,2,11.4,0.709,9.19,8.37,0.82,0.029,35.94,1.448,4.09,0.074,0.996,0.0011,0,1.89,0.267,1.44,0.24,12.73,0.689,11.62,0.629,0.93,0.024,0.248,0.0005,-1.626,0.0111,-1.34,0.0015,0
211406540,2M08521856+1144263,604905156769963136,"[5, 16, 18]",133.077369,11.74064,32.1,215.88,RC,4757,7.9,2.49,0.021,0.009,0.0059,0.001,0.007,0.003,0.0051,1,10.29,0.692,8.57,7.92,0.65,0.031,33.57,1.042,,,,,2,,,,,,,,,1.21,0.02,0.079,0.0004,-1.935,0.0017,-1.273,0.0007,0
247462422,2M04573105+2154070,3412365294927129600,13,74.379384,21.901945,-12.92,179.73,RC,5085,10.4,2.73,0.023,-0.112,0.0058,-0.115,0.0067,0.003,0.0059,1,11.51,0.661,9.57,8.85,0.73,0.027,65.67,0.899,5.47,0.12,0.988,0.008,0,3.62,0.351,2.99,0.433,13.02,0.598,12.22,0.562,0.78,0.04,0.078,0.0009,-2.103,0.0045,-1.232,0.0013,0
248874617,2M11024280+1231411,3967745901065614336,14,165.678346,12.52809,60.66,237.4,RGB,4382,7.7,2.45,0.022,0.392,0.0072,0.377,0.0094,0.037,0.0049,2,12.46,0.717,10.48,9.73,0.75,0.027,42.64,0.502,4.77,0.05,1.032,0.0009,1,1.72,0.094,1.14,0.085,11.14,0.268,9.7,0.233,0.64,0.019,0.122,0.0004,-1.747,0.0064,-1.307,0.0007,0
201723433,2M11293143+0402211,3812572890189411328,1,172.380962,4.03922,59.75,259.09,RGB,4696,8.3,2.73,0.025,-0.375,0.0069,-0.401,0.008,0.232,0.0066,2,11.88,0.809,10.05,9.36,0.69,0.032,47.25,0.479,5.3,0.066,1.031,0.0006,0,1.54,0.09,1.13,0.095,10.0,0.269,9.02,0.243,0.75,0.017,0.172,0.0011,-2.168,0.0053,-1.19,0.0022,0
204722708,2M16564223-2108420,4126387050810075136,11,254.175977,-21.145018,13.53,0.24,RGB,4751,8.7,2.34,0.026,-0.412,0.007,-0.43,0.008,0.095,0.0068,1,11.57,0.779,9.48,8.7,0.78,0.031,57.41,0.831,6.42,0.059,1.033,0.0007,0,1.28,0.073,0.95,0.069,8.28,0.194,7.51,0.176,1.22,0.035,0.132,0.0006,-1.909,0.003,-1.277,0.0005,0
201709575,2M11281661+0348024,3812562208606042624,1,172.069239,3.800693,59.37,258.9,RGB,4878,20.1,2.5,0.048,-0.765,0.0143,-0.792,0.0159,0.235,0.016,2,14.0,1.045,12.44,11.85,0.59,0.035,96.82,0.661,9.72,0.128,1.028,0.0022,0,1.17,0.066,0.91,0.078,6.09,0.166,5.6,0.153,0.41,0.021,0.37,0.0071,-1.216,0.0279,-1.401,0.0022,0
246135371,2M22594579-0622307,2610889904611901440,12,344.940799,-6.375221,-56.32,65.88,RGB,4854,9.1,2.46,0.025,-0.292,0.0065,-0.289,0.0075,0.174,0.0064,2,9.73,0.662,8.03,7.38,0.64,0.032,38.47,0.648,4.25,0.056,1.02,0.0007,0,2.0,0.146,1.54,0.15,12.64,0.395,11.58,0.362,1.42,0.017,0.184,0.0002,-1.797,0.0009,-1.288,0.0004,0
206092674,2M22254378-1217213,2602166104478993920,3,336.432427,-12.289255,-52.82,49.18,RGB,4707,7.8,2.89,0.022,-0.103,0.0062,-0.102,0.0073,0.175,0.0055,2,12.0,0.78,10.2,9.52,0.68,0.031,116.41,1.202,10.76,0.11,1.02,0.0014,0,1.35,0.069,0.99,0.071,5.96,0.137,5.38,0.123,1.22,0.024,0.348,0.0014,-1.264,0.0107,-1.432,0.0017,0
248863417,2M11005903+1214401,3871660541987066880,14,165.24598,12.244492,60.16,237.4,RGB,4912,12.6,2.54,0.033,-0.624,0.0089,-0.638,0.0098,0.271,0.0098,2,12.52,0.834,10.92,10.32,0.6,0.031,33.95,0.318,4.25,0.043,1.023,0.0022,0,1.37,0.068,1.08,0.075,11.15,0.249,10.29,0.23,0.41,0.018,0.319,0.0021,-1.396,0.0163,-1.355,0.0005,0
228915439,2M12253440-0300153,3693608141541762048,10,186.393371,-3.004257,59.23,290.23,RGB,4554,7.4,2.11,0.024,-0.314,0.0069,-0.314,0.0081,0.122,0.0062,1,10.09,0.595,8.06,7.3,0.76,0.028,19.48,0.126,3.21,0.024,1.039,0.0006,1,0.8,0.029,0.56,0.029,11.24,0.183,9.98,0.163,1.35,0.022,0.16,0.0004,-2.035,0.003,-1.223,0.0006,0
204403975,2M16580054-2228096,4125972702410685440,11,254.502283,-22.469339,12.49,359.33,RC,4721,8.4,2.45,0.023,0.042,0.0064,0.035,0.0077,0.008,0.0054,1,11.7,0.8,9.52,8.7,0.82,0.032,35.85,0.559,4.16,0.028,0.997,0.0005,0,1.76,0.095,1.3,0.082,12.29,0.253,11.11,0.229,0.93,0.024,0.224,0.0004,-1.985,0.0015,-1.24,0.0006,0
247472807,2M04591059+2159041,3412270878663243776,13,74.794139,21.984484,-12.57,179.9,RGB,4966,10.0,2.84,0.025,-0.317,0.0065,-0.318,0.0073,0.037,0.0067,1,11.51,0.679,9.41,8.62,0.79,0.028,106.95,1.434,9.62,0.024,1.014,0.0008,0,1.64,0.068,1.31,0.057,6.87,0.098,6.37,0.091,1.51,0.022,0.18,0.0008,-2.067,0.001,-1.222,0.0006,0
210796143,2M03400141+1948383,57295623939706496,4,55.005916,19.81065,-27.79,168.46,RC,5015,9.6,2.83,0.022,-0.003,0.0057,-0.008,0.0066,-0.031,0.0054,1,9.1,0.647,7.33,6.67,0.67,0.034,80.8,0.966,6.96,0.055,0.993,0.0004,0,2.57,0.123,2.08,0.128,9.89,0.196,9.21,0.183,2.59,0.057,0.045,0.0005,-1.873,0.0046,-1.296,0.0012,1
246436496,2M23231309+0009041,2644990433113532928,12,350.804573,0.151146,-55.45,81.47,RGB,4556,6.8,2.45,0.021,0.011,0.006,0.0,0.0074,0.005,0.0049,1,9.7,0.631,7.72,6.97,0.75,0.03,34.97,0.552,4.15,0.049,1.032,0.0008,0,1.65,0.11,1.15,0.102,12.04,0.342,10.69,0.304,2.0,0.019,0.109,0.0003,-1.963,0.0012,-1.263,0.0003,0
201695150,2M11362220+0333273,3800805366992735232,1,174.092522,3.557587,60.38,262.41,RGB,4744,8.4,2.9,0.024,-0.27,0.0066,-0.279,0.0076,0.255,0.0062,2,9.65,0.691,7.97,7.34,0.63,0.033,108.16,0.944,10.14,0.162,1.023,0.0015,0,1.37,0.095,1.02,0.107,6.25,0.207,5.67,0.188,3.13,0.022,0.183,0.0003,-1.704,0.0021,-1.326,0.0003,0
246451632,2M23243752+0037447,2645393816442040320,12,351.156373,0.629103,-55.27,82.46,RC,4745,7.9,2.44,0.022,-0.056,0.006,-0.06,0.0072,-0.005,0.0053,1,9.79,0.895,8.07,7.41,0.65,0.042,35.91,0.979,4.26,0.229,0.998,0.0013,0,1.62,0.372,1.2,0.421,11.76,1.305,10.66,1.183,1.59,0.017,0.12,0.0003,-1.731,0.003,-1.326,0.0006,0
251574105,2M13212750-0152413,3638203853696624128,17,200.364609,-1.87816,60.11,318.12,RGB,4700,8.3,2.6,0.026,-0.399,0.007,-0.398,0.008,0.253,0.0067,2,11.13,0.862,9.35,8.68,0.67,0.036,52.78,0.47,5.93,0.031,1.031,0.0006,0,1.36,0.046,1.0,0.043,8.91,0.122,8.04,0.111,1.21,0.02,0.285,0.0003,-1.445,0.0075,-1.369,0.0005,0
211402742,2M08530060+1141001,604713463788946176,"[5, 16]",133.252523,11.683381,32.23,216.03,RGB,4582,6.9,2.5,0.021,0.02,0.006,0.013,0.0073,0.044,0.0049,1,10.49,0.725,8.62,7.92,0.71,0.032,41.81,0.415,4.79,0.069,1.03,0.0005,0,1.59,0.103,1.12,0.107,10.8,0.329,9.62,0.293,1.44,0.021,0.088,0.0006,-2.099,0.0028,-1.227,0.0009,0
212323768,2M13410674-1650283,3605133498870789120,6,205.278105,-16.841204,44.41,319.68,RGB,4569,8.2,1.96,0.029,-0.689,0.008,-0.691,0.009,0.285,0.008,2,11.44,0.811,9.53,8.81,0.72,0.033,15.64,0.241,2.36,0.006,1.04,0.0012,0,1.41,0.067,0.99,0.049,16.66,0.27,14.82,0.241,0.65,0.026,0.016,0.0006,-1.624,0.0098,-1.342,0.0016,0
205073483,2M16473334-1932081,4130594160242923520,2,251.888926,-19.535587,16.21,0.23,RC,4523,8.6,2.43,0.023,0.321,0.0073,0.312,0.0094,0.039,0.0053,2,12.96,0.89,10.72,9.88,0.83,0.032,30.02,1.552,3.62,0.29,1.0,0.0171,0,1.81,0.645,1.25,0.665,13.62,2.295,12.05,2.03,0.53,0.017,0.196,0.0008,-1.26,0.0218,-1.482,0.0076,0
248848245,2M11013579+1151368,3871565094928916992,14,165.399144,11.860224,60.06,238.2,RGB,4810,10.6,2.87,0.029,-0.453,0.008,-0.457,0.0091,0.246,0.0081,2,12.93,0.887,11.27,10.64,0.63,0.032,94.05,0.69,9.41,0.034,1.023,0.0014,0,1.22,0.032,0.92,0.029,6.31,0.065,5.76,0.06,0.62,0.024,0.365,0.0019,-1.423,0.0281,-1.346,0.0043,0
251575842,2M13240628-0150392,3638286317068946432,17,201.026183,-1.844246,59.98,319.42,RGB,4797,9.1,2.51,0.027,-0.457,0.007,-0.464,0.008,0.085,0.0071,1,11.18,0.71,9.39,8.71,0.68,0.03,37.73,0.167,4.66,0.014,1.03,0.0008,0,1.31,0.023,0.99,0.023,10.32,0.077,9.41,0.071,1.0,0.026,0.154,0.0006,-2.025,0.0026,-1.232,0.0003,0
201695058,2M11351772+0333219,3800811418602655232,1,173.823872,3.556091,60.23,261.97,RGB,4747,11.9,2.23,0.038,-0.989,0.0104,-0.985,0.0111,0.311,0.012,2,13.39,0.951,11.65,11.0,0.66,0.033,23.05,0.73,3.21,0.051,1.043,0.002,0,1.33,0.152,0.99,0.137,13.32,0.598,12.08,0.542,0.26,0.024,0.555,0.0038,-0.819,0.0667,-1.416,0.0025,0
246335597,2M23195127-0221155,2637752897823906816,12,349.963647,-2.354325,-56.92,77.52,RC,4972,10.6,2.49,0.028,-0.519,0.007,-0.529,0.0078,0.179,0.0077,2,9.8,0.623,8.2,7.59,0.61,0.029,35.36,0.77,4.12,0.09,0.994,0.0008,0,1.75,0.191,1.4,0.214,12.34,0.602,11.45,0.559,1.36,0.021,0.4,0.0008,-1.175,0.0088,-1.444,0.0013,0
212344068,2M13402024-1617172,3605218367424520192,6,205.08436,-16.28813,44.99,319.63,RGB,4533,7.3,2.38,0.025,-0.338,0.007,-0.349,0.0082,0.224,0.0062,2,11.52,0.859,9.62,8.9,0.72,0.034,26.68,0.274,3.59,0.074,1.038,0.0013,0,1.32,0.116,0.91,0.123,12.31,0.524,10.91,0.464,0.78,0.024,0.289,0.0024,-1.297,0.0251,-1.405,0.0049,0
247544188,2M04582049+2232000,3412492017939194880,13,74.585393,22.533344,-12.39,179.33,RGB,4498,6.6,2.3,0.021,-0.031,0.0062,-0.041,0.0076,0.046,0.005,1,11.51,0.87,9.04,8.15,0.9,0.036,25.78,0.862,3.23,0.046,1.032,0.0018,0,1.81,0.209,1.24,0.168,14.69,0.645,12.96,0.57,1.02,0.036,0.146,0.0006,-1.846,0.0065,-1.282,0.0006,0
251587340,2M13300521-0136057,3638457943961990144,17,202.521718,-1.601595,59.8,322.42,RGB,4362,5.8,2.12,0.02,0.11,0.0059,0.105,0.0075,0.036,0.0044,1,11.22,0.819,9.04,8.23,0.81,0.034,17.51,0.349,2.5,0.104,1.036,0.0031,0,1.58,0.28,1.04,0.28,16.67,1.427,14.48,1.24,0.84,0.021,0.029,0.0006,-1.699,0.0079,-1.333,0.0017,0
201638059,2M11331492+0237591,3800157995162442752,1,173.312167,2.633098,59.18,262.22,RC,4861,9.5,2.42,0.026,-0.425,0.0069,-0.442,0.0078,0.256,0.0071,2,12.32,0.904,10.75,10.16,0.59,0.034,30.57,1.091,4.08,0.132,0.997,0.0037,0,1.18,0.198,0.91,0.21,10.89,0.805,9.99,0.738,0.47,0.021,0.343,0.0023,-1.189,0.0336,-1.374,0.002,0
201467145,2M10520845+0001481,3806293308700418048,14,163.035249,0.030042,50.57,251.4,RGB,4829,9.9,2.79,0.03,-0.689,0.0077,-0.698,0.0085,0.308,0.0085,2,13.2,0.878,11.48,10.83,0.65,0.031,68.67,0.771,7.54,0.085,1.029,0.0017,0,1.15,0.065,0.88,0.069,7.17,0.181,6.55,0.165,0.55,0.037,0.202,0.0039,-1.502,0.0459,-1.318,0.0038,0
201499054,2M10522335+0030297,3807827608457788416,14,163.097305,0.508276,50.95,250.94,RC,4795,9.1,2.47,0.025,-0.318,0.0069,-0.333,0.0079,0.218,0.0067,2,13.32,1.031,11.68,11.06,0.62,0.036,28.27,0.519,3.87,0.028,0.997,0.0013,0,1.16,0.072,0.88,0.063,11.22,0.262,10.22,0.239,0.29,0.019,0.395,0.0076,-1.138,0.0333,-1.348,0.0093,0
211703015,2M08310577+1557194,658670382015629568,"[5, 18]",127.774046,15.955392,29.07,209.0,RGB,4808,8.4,2.82,0.022,-0.069,0.006,-0.077,0.0071,0.013,0.0054,1,10.7,0.766,9.04,8.42,0.62,0.033,82.11,0.858,7.74,0.066,1.019,0.0008,0,1.77,0.082,1.34,0.084,8.14,0.163,7.42,0.149,1.48,0.018,0.131,0.0009,-1.858,0.0011,-1.291,0.0003,0
201640625,2M11293291+0240201,3800313030597421568,1,172.38715,2.672256,58.66,260.73,RGB,4694,8.5,2.68,0.027,-0.489,0.0072,-0.499,0.0082,0.274,0.0071,2,12.15,0.81,10.44,9.79,0.65,0.031,57.75,0.358,6.49,0.062,1.034,0.0008,0,1.25,0.053,0.91,0.058,8.15,0.164,7.34,0.148,0.76,0.019,0.061,0.002,-1.628,0.0152,-1.301,0.0021,0
251579275,2M13293707-0146237,3638428635105148928,17,202.404488,-1.773258,59.67,322.09,RC,4649,7.3,2.36,0.022,-0.019,0.006,-0.024,0.0073,0.051,0.0051,1,11.25,0.803,9.34,8.61,0.73,0.033,27.53,0.17,3.67,0.011,0.998,0.0004,0,1.32,0.029,0.95,0.025,12.14,0.105,10.89,0.094,0.87,0.028,0.311,0.0005,-1.72,0.0088,-1.275,0.0019,0
246200879,2M23122912-0500154,2635336583582724096,12,348.121371,-5.004305,-57.67,71.71,RC,4618,6.8,2.44,0.019,0.213,0.0055,0.198,0.0069,-0.01,0.0043,1,9.79,0.837,7.93,7.22,0.7,0.041,34.66,1.218,4.22,0.032,0.999,0.0007,0,1.51,0.165,1.08,0.125,11.56,0.443,10.34,0.396,1.73,0.02,0.077,0.0002,-1.827,0.0019,-1.304,0.0004,0
211661198,2M08381723+1523166,657643472515020544,16,129.5718,15.387951,30.45,210.37,RC,4563,6.7,2.3,0.021,0.068,0.0059,0.066,0.0072,0.067,0.0047,1,10.64,0.86,8.75,8.03,0.72,0.037,26.11,0.376,3.39,0.055,1.001,0.0007,0,1.55,0.121,1.09,0.121,13.51,0.48,12.0,0.426,1.12,0.019,0.135,0.0005,-2.01,0.0013,-1.23,0.0011,0
211392837,2M08521097+1131491,604704770775147520,"[5, 18]",133.045721,11.53032,31.98,216.09,RGB,4632,7.2,2.49,0.021,0.016,0.0059,0.011,0.0072,0.014,0.0049,1,10.69,0.73,8.92,8.25,0.67,0.032,46.53,0.418,4.91,0.065,1.027,0.0007,0,1.99,0.118,1.43,0.126,11.48,0.321,10.28,0.288,1.21,0.016,0.079,0.0003,-1.944,0.0014,-1.27,0.0005,0
204387048,2M16585033-2232091,4125921643839474688,11,254.709745,-22.535862,12.3,359.39,RGB,4532,6.8,2.31,0.021,-0.032,0.0062,-0.035,0.0075,0.02,0.005,1,11.86,0.881,9.32,8.4,0.92,0.035,25.79,0.36,3.5,0.116,1.034,0.001,0,1.31,0.182,0.91,0.195,12.5,0.847,11.07,0.75,0.91,0.04,0.104,0.0008,-1.482,0.0212,-1.417,0.0069,0
228978646,2M12284563-0152316,3693990874667703808,10,187.190143,-1.875451,60.49,291.37,RC,5057,11.7,2.45,0.03,-0.679,0.0074,-0.704,0.008,0.281,0.0088,2,10.27,0.753,8.81,8.26,0.55,0.034,28.7,1.168,2.65,0.116,0.963,0.0133,0,5.47,1.167,4.48,1.355,24.22,2.336,22.66,2.186,1.2,0.022,0.387,0.0002,-1.598,0.0096,-1.273,0.001,0
